event_id,user_id,event_time,event_name,product_id,session_id
33747,8257,2025-02-02 17:09:52,add_to_cart,207.0,session_8257_1
33748,8258,2025-06-07 03:40:00,visit,,session_8258_1
33749,8258,2025-06-07 03:40:29,view_product,234.0,session_8258_1
33750,8258,2025-06-07 03:42:01,add_to_cart,234.0,session_8258_1
33751,8258,2025-06-16 07:31:00,visit,,session_8258_2
33752,8258,2025-06-16 07:31:30,view_product,355.0,session_8258_2
33753,8258,2025-06-27 22:23:00,visit,,session_8258_3
33754,8258,2025-06-27 22:23:20,view_product,426.0,session_8258_3
33755,8260,2025-04-24 19:02:00,visit,,session_8260_1
33756,8260,2025-04-24 19:03:01,view_product,117.0,session_8260_1
33757,8260,2025-04-24 19:06:08,add_to_cart,117.0,session_8260_1
33758,8260,2025-04-24 19:10:17,checkout,117.0,session_8260_1
33759,8260,2025-04-24 19:16:53,purchase,117.0,session_8260_1
33760,8261,2025-01-25 11:27:00,visit,,session_8261_1
33761,8261,2025-01-25 11:30:00,view_product,81.0,session_8261_1
33762,8261,2025-01-25 11:32:52,add_to_cart,81.0,session_8261_1
33763,8261,2025-01-25 11:37:21,checkout,81.0,session_8261_1
33764,8262,2025-03-19 23:38:00,visit,,session_8262_1
33765,8262,2025-03-19 23:39:22,view_product,393.0,session_8262_1
33766,8262,2025-03-19 23:42:11,add_to_cart,393.0,session_8262_1
33767,8262,2025-03-19 23:47:04,checkout,393.0,session_8262_1
33768,8262,2025-03-19 23:49:57,purchase,393.0,session_8262_1
33769,8262,2025-04-06 20:28:00,visit,,session_8262_2
33770,8262,2025-04-06 20:30:59,view_product,429.0,session_8262_2
33771,8264,2025-02-20 15:56:00,visit,,session_8264_1
33772,8264,2025-02-20 15:57:02,view_product,229.0,session_8264_1
33773,8265,2025-01-02 06:24:00,visit,,session_8265_1
33774,8265,2025-01-02 06:25:16,view_product,363.0,session_8265_1
33775,8266,2025-01-12 05:40:00,visit,,session_8266_1
33776,8266,2025-01-12 05:42:32,view_product,300.0,session_8266_1
33777,8266,2025-01-12 05:46:19,add_to_cart,300.0,session_8266_1
33778,8266,2025-01-12 05:50:46,checkout,300.0,session_8266_1
33779,8266,2025-01-12 05:55:46,purchase,300.0,session_8266_1
33780,8266,2025-02-02 16:01:00,visit,,session_8266_2
33781,8266,2025-02-02 16:02:45,view_product,492.0,session_8266_2
33782,8266,2025-02-02 16:06:40,add_to_cart,492.0,session_8266_2
33783,8266,2025-02-02 16:09:35,checkout,492.0,session_8266_2
33784,8266,2025-02-02 16:18:13,purchase,492.0,session_8266_2
33785,8267,2025-04-23 06:29:00,visit,,session_8267_1
33786,8267,2025-04-30 04:47:00,visit,,session_8267_2
33787,8267,2025-04-30 04:49:24,view_product,54.0,session_8267_2
33788,8267,2025-04-30 04:50:50,add_to_cart,54.0,session_8267_2
33789,8267,2025-04-30 04:51:27,checkout,54.0,session_8267_2
33790,8267,2025-05-14 09:28:00,visit,,session_8267_3
33791,8267,2025-05-14 09:30:38,view_product,52.0,session_8267_3
33792,8267,2025-05-14 09:34:08,add_to_cart,52.0,session_8267_3
33793,8267,2025-05-14 09:35:31,checkout,52.0,session_8267_3
33794,8267,2025-05-14 09:45:27,purchase,52.0,session_8267_3
33795,8267,2025-05-29 22:52:00,visit,,session_8267_4
33796,8267,2025-05-29 22:53:27,view_product,226.0,session_8267_4
33797,8268,2025-06-05 16:30:00,visit,,session_8268_1
33798,8268,2025-06-05 16:32:12,view_product,129.0,session_8268_1
33799,8268,2025-06-05 16:35:40,add_to_cart,129.0,session_8268_1
33800,8268,2025-06-05 16:36:32,checkout,129.0,session_8268_1
33801,8268,2025-06-05 16:45:10,purchase,129.0,session_8268_1
33802,8269,2025-05-29 22:54:00,visit,,session_8269_1
33803,8269,2025-05-29 22:54:53,view_product,285.0,session_8269_1
33804,8270,2025-04-06 07:31:00,visit,,session_8270_1
33805,8270,2025-04-06 07:32:23,view_product,47.0,session_8270_1
33806,8270,2025-04-17 17:00:00,visit,,session_8270_2
33807,8270,2025-04-24 14:03:00,visit,,session_8270_3
33808,8270,2025-04-24 14:03:38,view_product,116.0,session_8270_3
33809,8270,2025-05-06 11:17:00,visit,,session_8270_4
33810,8270,2025-05-06 11:17:13,view_product,265.0,session_8270_4
33811,8270,2025-05-06 11:20:02,add_to_cart,265.0,session_8270_4
33812,8270,2025-05-10 05:09:00,visit,,session_8270_5
33813,8270,2025-05-10 05:11:40,view_product,461.0,session_8270_5
33814,8271,2025-05-17 09:20:00,visit,,session_8271_1
33815,8271,2025-05-17 09:20:20,view_product,228.0,session_8271_1
33816,8271,2025-05-17 09:22:17,add_to_cart,228.0,session_8271_1
33817,8271,2025-05-17 09:25:36,checkout,228.0,session_8271_1
33818,8271,2025-05-17 09:26:11,purchase,228.0,session_8271_1
33819,8271,2025-06-07 19:29:00,visit,,session_8271_2
33820,8271,2025-06-07 19:31:55,view_product,179.0,session_8271_2
33821,8272,2025-05-10 03:25:00,visit,,session_8272_1
33822,8272,2025-05-10 03:27:10,view_product,491.0,session_8272_1
33823,8272,2025-05-10 03:31:03,add_to_cart,491.0,session_8272_1
33824,8272,2025-05-10 03:35:37,checkout,491.0,session_8272_1
33825,8272,2025-05-10 03:36:51,purchase,491.0,session_8272_1
33826,8273,2025-02-01 22:50:00,visit,,session_8273_1
33827,8273,2025-02-01 22:52:37,view_product,314.0,session_8273_1
33828,8273,2025-02-12 09:59:00,visit,,session_8273_2
33829,8273,2025-02-12 10:00:32,view_product,320.0,session_8273_2
33830,8275,2025-05-30 08:02:00,visit,,session_8275_1
33831,8275,2025-05-30 08:04:11,view_product,263.0,session_8275_1
33832,8275,2025-06-19 22:34:00,visit,,session_8275_2
33833,8275,2025-06-19 22:34:41,view_product,313.0,session_8275_2
33834,8276,2025-01-18 21:44:00,visit,,session_8276_1
33835,8276,2025-01-18 21:45:15,view_product,124.0,session_8276_1
33836,8276,2025-02-05 11:15:00,visit,,session_8276_2
33837,8276,2025-02-17 19:05:00,visit,,session_8276_3
33838,8276,2025-02-17 19:06:46,view_product,22.0,session_8276_3
33839,8278,2025-02-03 02:19:00,visit,,session_8278_1
33840,8278,2025-02-03 02:20:28,view_product,364.0,session_8278_1
33841,8278,2025-02-03 02:24:35,add_to_cart,364.0,session_8278_1
33842,8278,2025-02-03 02:27:22,checkout,364.0,session_8278_1
33843,8278,2025-02-03 02:32:56,purchase,364.0,session_8278_1
33844,8279,2025-04-22 17:06:00,visit,,session_8279_1
33845,8280,2025-01-18 21:01:00,visit,,session_8280_1
33846,8280,2025-01-18 21:04:00,view_product,440.0,session_8280_1
33847,8280,2025-01-18 21:07:48,add_to_cart,440.0,session_8280_1
33848,8281,2025-05-17 17:15:00,visit,,session_8281_1
33849,8281,2025-05-21 22:40:00,visit,,session_8281_2
33850,8281,2025-05-21 22:42:42,view_product,189.0,session_8281_2
33851,8281,2025-05-21 22:44:36,add_to_cart,189.0,session_8281_2
33852,8281,2025-05-21 22:47:23,checkout,189.0,session_8281_2
33853,8281,2025-05-31 22:00:00,visit,,session_8281_3
33854,8281,2025-05-31 22:01:11,view_product,423.0,session_8281_3
33855,8282,2025-05-01 15:02:00,visit,,session_8282_1
33856,8282,2025-05-01 15:03:57,view_product,219.0,session_8282_1
33857,8282,2025-05-09 08:13:00,visit,,session_8282_2
33858,8282,2025-05-09 08:13:24,view_product,228.0,session_8282_2
33859,8282,2025-05-09 08:17:07,add_to_cart,228.0,session_8282_2
33860,8282,2025-05-09 08:19:02,checkout,228.0,session_8282_2
33861,8282,2025-05-23 16:20:00,visit,,session_8282_3
33862,8282,2025-05-23 16:20:23,view_product,211.0,session_8282_3
33863,8282,2025-05-23 16:22:44,add_to_cart,211.0,session_8282_3
33864,8282,2025-05-23 16:24:47,checkout,211.0,session_8282_3
33865,8282,2025-05-23 16:32:51,purchase,211.0,session_8282_3
33866,8283,2025-03-10 13:17:00,visit,,session_8283_1
33867,8283,2025-03-10 13:19:14,view_product,134.0,session_8283_1
33868,8283,2025-03-10 13:22:39,add_to_cart,134.0,session_8283_1
33869,8283,2025-03-10 13:25:31,checkout,134.0,session_8283_1
33870,8283,2025-03-10 13:32:40,purchase,134.0,session_8283_1
33871,8283,2025-03-20 19:25:00,visit,,session_8283_2
33872,8283,2025-03-20 19:26:25,view_product,1.0,session_8283_2
33873,8283,2025-03-20 19:27:28,add_to_cart,1.0,session_8283_2
33874,8283,2025-04-01 23:40:00,visit,,session_8283_3
33875,8283,2025-04-01 23:40:29,view_product,455.0,session_8283_3
33876,8283,2025-04-01 23:44:28,add_to_cart,455.0,session_8283_3
33877,8283,2025-04-01 23:45:42,checkout,455.0,session_8283_3
33878,8283,2025-04-19 07:17:00,visit,,session_8283_4
33879,8284,2025-05-31 13:54:00,visit,,session_8284_1
33880,8284,2025-05-31 13:54:19,view_product,500.0,session_8284_1
33881,8284,2025-06-10 05:15:00,visit,,session_8284_2
33882,8284,2025-06-10 05:15:27,view_product,169.0,session_8284_2
33883,8284,2025-06-10 05:20:00,add_to_cart,169.0,session_8284_2
33884,8284,2025-06-10 05:21:57,checkout,169.0,session_8284_2
33885,8284,2025-06-10 05:27:38,purchase,169.0,session_8284_2
33886,8285,2025-05-05 09:24:00,visit,,session_8285_1
33887,8285,2025-05-05 09:26:03,view_product,351.0,session_8285_1
33888,8285,2025-05-05 09:28:03,add_to_cart,351.0,session_8285_1
33889,8285,2025-05-05 09:29:28,checkout,351.0,session_8285_1
33890,8285,2025-05-05 09:30:56,purchase,351.0,session_8285_1
33891,8285,2025-05-13 01:18:00,visit,,session_8285_2
33892,8285,2025-05-13 01:19:30,view_product,372.0,session_8285_2
33893,8286,2025-01-15 05:39:00,visit,,session_8286_1
33894,8286,2025-01-15 05:41:15,view_product,27.0,session_8286_1
33895,8286,2025-01-15 05:45:16,add_to_cart,27.0,session_8286_1
33896,8286,2025-01-15 05:45:59,checkout,27.0,session_8286_1
33897,8286,2025-01-15 05:47:50,purchase,27.0,session_8286_1
33898,8286,2025-01-27 10:49:00,visit,,session_8286_2
33899,8286,2025-01-27 10:49:54,view_product,133.0,session_8286_2
33900,8286,2025-01-27 10:54:39,add_to_cart,133.0,session_8286_2
33901,8286,2025-01-27 10:59:02,checkout,133.0,session_8286_2
33902,8287,2025-01-15 16:50:00,visit,,session_8287_1
33903,8287,2025-01-15 16:50:30,view_product,311.0,session_8287_1
33904,8287,2025-02-05 05:37:00,visit,,session_8287_2
33905,8287,2025-02-05 05:39:40,view_product,357.0,session_8287_2
33906,8287,2025-02-05 05:41:47,add_to_cart,357.0,session_8287_2
33907,8287,2025-02-05 05:44:30,checkout,357.0,session_8287_2
33908,8287,2025-02-05 05:48:21,purchase,357.0,session_8287_2
33909,8288,2025-03-11 01:47:00,visit,,session_8288_1
33910,8288,2025-03-11 01:47:31,view_product,160.0,session_8288_1
33911,8288,2025-03-11 01:51:46,add_to_cart,160.0,session_8288_1
33912,8288,2025-03-11 01:56:06,checkout,160.0,session_8288_1
33913,8288,2025-03-11 02:00:30,purchase,160.0,session_8288_1
33914,8288,2025-03-25 08:13:00,visit,,session_8288_2
33915,8288,2025-03-25 08:15:07,view_product,137.0,session_8288_2
33916,8288,2025-03-25 08:17:56,add_to_cart,137.0,session_8288_2
33917,8288,2025-03-25 08:21:19,checkout,137.0,session_8288_2
33918,8288,2025-03-25 08:25:44,purchase,137.0,session_8288_2
33919,8289,2025-05-13 06:53:00,visit,,session_8289_1
33920,8289,2025-05-13 06:55:58,view_product,81.0,session_8289_1
33921,8289,2025-05-13 06:57:02,add_to_cart,81.0,session_8289_1
33922,8289,2025-05-13 07:00:18,checkout,81.0,session_8289_1
33923,8289,2025-05-13 07:05:52,purchase,81.0,session_8289_1
33924,8289,2025-05-19 09:53:00,visit,,session_8289_2
33925,8289,2025-05-19 09:53:58,view_product,422.0,session_8289_2
33926,8289,2025-05-19 09:55:19,add_to_cart,422.0,session_8289_2
33927,8289,2025-05-19 09:56:07,checkout,422.0,session_8289_2
33928,8289,2025-05-19 10:05:40,purchase,422.0,session_8289_2
33929,8290,2025-01-30 07:44:00,visit,,session_8290_1
33930,8290,2025-01-30 07:45:18,view_product,452.0,session_8290_1
33931,8290,2025-02-17 21:49:00,visit,,session_8290_2
33932,8290,2025-02-17 21:49:54,view_product,23.0,session_8290_2
33933,8290,2025-02-17 21:51:58,add_to_cart,23.0,session_8290_2
33934,8290,2025-02-17 21:54:50,checkout,23.0,session_8290_2
33935,8290,2025-02-17 21:56:11,purchase,23.0,session_8290_2
33936,8292,2025-04-18 11:42:00,visit,,session_8292_1
33937,8292,2025-04-18 11:43:39,view_product,22.0,session_8292_1
33938,8292,2025-04-18 11:46:36,add_to_cart,22.0,session_8292_1
33939,8292,2025-04-18 11:49:29,checkout,22.0,session_8292_1
33940,8292,2025-04-18 11:56:41,purchase,22.0,session_8292_1
33941,8293,2025-06-04 16:07:00,visit,,session_8293_1
33942,8293,2025-06-17 20:15:00,visit,,session_8293_2
33943,8293,2025-06-17 20:15:27,view_product,235.0,session_8293_2
33944,8293,2025-06-17 20:16:58,add_to_cart,235.0,session_8293_2
33945,8293,2025-06-17 20:21:43,checkout,235.0,session_8293_2
33946,8293,2025-06-17 20:28:52,purchase,235.0,session_8293_2
33947,8295,2025-01-25 14:15:00,visit,,session_8295_1
33948,8295,2025-01-25 14:16:47,view_product,478.0,session_8295_1
33949,8295,2025-02-06 10:05:00,visit,,session_8295_2
33950,8295,2025-02-06 10:06:34,view_product,117.0,session_8295_2
33951,8295,2025-02-06 10:07:25,add_to_cart,117.0,session_8295_2
33952,8295,2025-02-06 10:11:28,checkout,117.0,session_8295_2
33953,8295,2025-02-06 10:21:26,purchase,117.0,session_8295_2
33954,8295,2025-02-11 10:19:00,visit,,session_8295_3
33955,8295,2025-02-11 10:19:59,view_product,295.0,session_8295_3
33956,8295,2025-02-11 10:22:47,add_to_cart,295.0,session_8295_3
33957,8296,2025-04-12 16:26:00,visit,,session_8296_1
33958,8296,2025-04-12 16:28:20,view_product,117.0,session_8296_1
33959,8297,2025-02-18 19:37:00,visit,,session_8297_1
33960,8297,2025-02-18 19:37:24,view_product,411.0,session_8297_1
33961,8297,2025-02-25 03:52:00,visit,,session_8297_2
33962,8297,2025-02-25 03:52:48,view_product,280.0,session_8297_2
33963,8297,2025-02-25 03:54:31,add_to_cart,280.0,session_8297_2
33964,8299,2025-04-20 17:24:00,visit,,session_8299_1
33965,8299,2025-04-20 17:25:56,view_product,223.0,session_8299_1
33966,8299,2025-04-20 17:27:22,add_to_cart,223.0,session_8299_1
33967,8300,2025-06-06 20:29:00,visit,,session_8300_1
33968,8300,2025-06-06 20:29:11,view_product,20.0,session_8300_1
33969,8301,2025-05-09 05:25:00,visit,,session_8301_1
33970,8301,2025-05-09 05:25:14,view_product,427.0,session_8301_1
33971,8301,2025-05-09 05:29:02,add_to_cart,427.0,session_8301_1
33972,8301,2025-05-16 01:52:00,visit,,session_8301_2
33973,8301,2025-05-16 01:54:58,view_product,207.0,session_8301_2
33974,8301,2025-05-16 01:55:54,add_to_cart,207.0,session_8301_2
33975,8301,2025-05-23 21:46:00,visit,,session_8301_3
33976,8301,2025-05-23 21:46:57,view_product,416.0,session_8301_3
33977,8301,2025-05-30 14:19:00,visit,,session_8301_4
33978,8301,2025-05-30 14:19:19,view_product,95.0,session_8301_4
33979,8301,2025-05-30 14:22:09,add_to_cart,95.0,session_8301_4
33980,8301,2025-06-06 02:31:00,visit,,session_8301_5
33981,8301,2025-06-06 02:31:36,view_product,461.0,session_8301_5
33982,8302,2025-05-27 16:43:00,visit,,session_8302_1
33983,8302,2025-05-27 16:44:27,view_product,76.0,session_8302_1
33984,8302,2025-05-27 16:49:02,add_to_cart,76.0,session_8302_1
33985,8303,2025-03-10 20:03:00,visit,,session_8303_1
33986,8303,2025-03-10 20:04:05,view_product,313.0,session_8303_1
33987,8303,2025-03-10 20:08:52,add_to_cart,313.0,session_8303_1
33988,8303,2025-03-10 20:11:51,checkout,313.0,session_8303_1
33989,8303,2025-03-10 20:19:38,purchase,313.0,session_8303_1
33990,8303,2025-03-21 13:11:00,visit,,session_8303_2
33991,8303,2025-03-21 13:11:37,view_product,497.0,session_8303_2
33992,8304,2025-06-09 19:26:00,visit,,session_8304_1
33993,8304,2025-06-09 19:27:58,view_product,457.0,session_8304_1
33994,8304,2025-06-09 19:30:25,add_to_cart,457.0,session_8304_1
33995,8306,2025-04-03 01:04:00,visit,,session_8306_1
33996,8306,2025-04-03 01:05:30,view_product,357.0,session_8306_1
33997,8306,2025-04-03 01:09:26,add_to_cart,357.0,session_8306_1
33998,8306,2025-04-06 07:39:00,visit,,session_8306_2
33999,8306,2025-04-18 23:01:00,visit,,session_8306_3
34000,8306,2025-04-18 23:03:40,view_product,350.0,session_8306_3
34001,8307,2025-06-06 08:54:00,visit,,session_8307_1
34002,8307,2025-06-27 23:04:00,visit,,session_8307_2
34003,8307,2025-06-27 23:04:58,view_product,422.0,session_8307_2
34004,8309,2025-01-12 02:19:00,visit,,session_8309_1
34005,8309,2025-01-12 02:21:53,view_product,290.0,session_8309_1
34006,8309,2025-01-12 02:22:35,add_to_cart,290.0,session_8309_1
34007,8309,2025-01-12 02:26:24,checkout,290.0,session_8309_1
34008,8309,2025-01-12 02:35:03,purchase,290.0,session_8309_1
34009,8309,2025-01-31 19:47:00,visit,,session_8309_2
34010,8309,2025-01-31 19:47:37,view_product,417.0,session_8309_2
34011,8309,2025-01-31 19:48:26,add_to_cart,417.0,session_8309_2
34012,8309,2025-01-31 19:51:15,checkout,417.0,session_8309_2
34013,8309,2025-02-09 08:59:00,visit,,session_8309_3
34014,8309,2025-02-09 08:59:50,view_product,383.0,session_8309_3
34015,8309,2025-02-09 09:01:22,add_to_cart,383.0,session_8309_3
34016,8309,2025-02-27 22:14:00,visit,,session_8309_4
34017,8309,2025-02-27 22:14:21,view_product,150.0,session_8309_4
34018,8309,2025-02-27 22:19:16,add_to_cart,150.0,session_8309_4
34019,8309,2025-02-27 22:22:59,checkout,150.0,session_8309_4
34020,8309,2025-02-27 22:31:25,purchase,150.0,session_8309_4
34021,8311,2025-03-29 11:57:00,visit,,session_8311_1
34022,8311,2025-04-10 08:21:00,visit,,session_8311_2
34023,8311,2025-04-10 08:22:20,view_product,281.0,session_8311_2
34024,8312,2025-03-12 22:11:00,visit,,session_8312_1
34025,8312,2025-03-12 22:12:45,view_product,332.0,session_8312_1
34026,8312,2025-03-30 10:03:00,visit,,session_8312_2
34027,8312,2025-03-30 10:05:30,view_product,278.0,session_8312_2
34028,8312,2025-04-17 11:59:00,visit,,session_8312_3
34029,8312,2025-04-17 12:00:32,view_product,374.0,session_8312_3
34030,8312,2025-04-17 12:01:55,add_to_cart,374.0,session_8312_3
34031,8313,2025-05-24 00:49:00,visit,,session_8313_1
34032,8313,2025-05-24 00:50:09,view_product,378.0,session_8313_1
34033,8313,2025-05-28 01:38:00,visit,,session_8313_2
34034,8313,2025-05-28 01:38:58,view_product,248.0,session_8313_2
34035,8313,2025-05-28 01:43:28,add_to_cart,248.0,session_8313_2
34036,8314,2025-01-30 09:24:00,visit,,session_8314_1
34037,8314,2025-01-30 09:25:50,view_product,44.0,session_8314_1
34038,8314,2025-01-30 09:26:43,add_to_cart,44.0,session_8314_1
34039,8314,2025-01-30 09:30:37,checkout,44.0,session_8314_1
34040,8314,2025-01-30 09:39:27,purchase,44.0,session_8314_1
34041,8314,2025-02-14 01:17:00,visit,,session_8314_2
34042,8314,2025-02-14 01:18:55,view_product,104.0,session_8314_2
34043,8314,2025-02-14 01:22:29,add_to_cart,104.0,session_8314_2
34044,8317,2025-01-15 20:03:00,visit,,session_8317_1
34045,8317,2025-01-15 20:05:59,view_product,73.0,session_8317_1
34046,8317,2025-01-15 20:08:52,add_to_cart,73.0,session_8317_1
34047,8317,2025-02-04 07:26:00,visit,,session_8317_2
34048,8317,2025-02-04 07:28:02,view_product,415.0,session_8317_2
34049,8317,2025-02-09 13:48:00,visit,,session_8317_3
34050,8317,2025-02-09 13:48:57,view_product,375.0,session_8317_3
34051,8317,2025-02-09 13:52:55,add_to_cart,375.0,session_8317_3
34052,8317,2025-02-09 13:55:55,checkout,375.0,session_8317_3
34053,8317,2025-02-09 13:56:57,purchase,375.0,session_8317_3
34054,8317,2025-03-01 08:18:00,visit,,session_8317_4
34055,8317,2025-03-01 08:18:42,view_product,438.0,session_8317_4
34056,8317,2025-03-04 22:13:00,visit,,session_8317_5
34057,8317,2025-03-04 22:14:29,view_product,64.0,session_8317_5
34058,8317,2025-03-04 22:15:07,add_to_cart,64.0,session_8317_5
34059,8317,2025-03-18 13:02:00,visit,,session_8317_6
34060,8317,2025-03-18 13:03:50,view_product,269.0,session_8317_6
34061,8317,2025-03-18 13:07:11,add_to_cart,269.0,session_8317_6
34062,8317,2025-03-18 13:09:18,checkout,269.0,session_8317_6
34063,8317,2025-03-18 13:14:06,purchase,269.0,session_8317_6
34064,8318,2025-04-12 10:02:00,visit,,session_8318_1
34065,8319,2025-05-25 22:27:00,visit,,session_8319_1
34066,8319,2025-06-03 08:17:00,visit,,session_8319_2
34067,8319,2025-06-03 08:18:11,view_product,266.0,session_8319_2
34068,8319,2025-06-03 08:22:15,add_to_cart,266.0,session_8319_2
34069,8319,2025-06-03 08:25:48,checkout,266.0,session_8319_2
34070,8319,2025-06-03 08:34:00,purchase,266.0,session_8319_2
34071,8319,2025-06-07 03:14:00,visit,,session_8319_3
34072,8319,2025-06-07 03:14:11,view_product,329.0,session_8319_3
34073,8320,2025-04-02 04:32:00,visit,,session_8320_1
34074,8320,2025-04-02 04:34:42,view_product,494.0,session_8320_1
34075,8320,2025-04-23 10:09:00,visit,,session_8320_2
34076,8320,2025-04-23 10:09:15,view_product,360.0,session_8320_2
34077,8321,2025-05-03 22:34:00,visit,,session_8321_1
34078,8321,2025-05-03 22:36:44,view_product,148.0,session_8321_1
34079,8321,2025-05-03 22:39:30,add_to_cart,148.0,session_8321_1
34080,8321,2025-05-03 22:43:33,checkout,148.0,session_8321_1
34081,8321,2025-05-03 22:51:17,purchase,148.0,session_8321_1
34082,8325,2025-04-13 02:06:00,visit,,session_8325_1
34083,8325,2025-04-13 02:06:38,view_product,76.0,session_8325_1
34084,8325,2025-04-13 02:09:11,add_to_cart,76.0,session_8325_1
34085,8325,2025-04-13 02:10:49,checkout,76.0,session_8325_1
34086,8325,2025-04-13 02:15:21,purchase,76.0,session_8325_1
34087,8326,2025-02-07 02:49:00,visit,,session_8326_1
34088,8326,2025-02-07 02:49:44,view_product,389.0,session_8326_1
34089,8326,2025-02-22 00:16:00,visit,,session_8326_2
34090,8326,2025-02-22 00:17:26,view_product,450.0,session_8326_2
34091,8327,2025-04-22 05:33:00,visit,,session_8327_1
34092,8328,2025-02-09 05:21:00,visit,,session_8328_1
34093,8328,2025-02-28 07:36:00,visit,,session_8328_2
34094,8328,2025-02-28 07:37:17,view_product,159.0,session_8328_2
34095,8328,2025-02-28 07:38:52,add_to_cart,159.0,session_8328_2
34096,8328,2025-02-28 07:43:12,checkout,159.0,session_8328_2
34097,8328,2025-03-05 09:12:00,visit,,session_8328_3
34098,8328,2025-03-05 09:13:59,view_product,175.0,session_8328_3
34099,8328,2025-03-05 09:15:09,add_to_cart,175.0,session_8328_3
34100,8328,2025-03-13 03:33:00,visit,,session_8328_4
34101,8328,2025-03-13 03:34:38,view_product,48.0,session_8328_4
34102,8328,2025-03-13 03:37:14,add_to_cart,48.0,session_8328_4
34103,8328,2025-03-13 03:41:59,checkout,48.0,session_8328_4
34104,8328,2025-03-13 03:43:10,purchase,48.0,session_8328_4
34105,8328,2025-03-25 08:46:00,visit,,session_8328_5
34106,8328,2025-03-25 08:46:45,view_product,272.0,session_8328_5
34107,8328,2025-03-25 08:49:34,add_to_cart,272.0,session_8328_5
34108,8328,2025-03-29 00:15:00,visit,,session_8328_6
34109,8328,2025-03-29 00:15:28,view_product,350.0,session_8328_6
34110,8328,2025-03-29 00:16:19,add_to_cart,350.0,session_8328_6
34111,8328,2025-03-29 00:21:12,checkout,350.0,session_8328_6
34112,8328,2025-03-29 00:28:35,purchase,350.0,session_8328_6
34113,8329,2025-04-17 13:06:00,visit,,session_8329_1
34114,8329,2025-04-17 13:08:07,view_product,281.0,session_8329_1
34115,8332,2025-05-23 17:17:00,visit,,session_8332_1
34116,8332,2025-05-23 17:19:26,view_product,493.0,session_8332_1
34117,8332,2025-05-23 17:20:58,add_to_cart,493.0,session_8332_1
34118,8332,2025-06-08 14:07:00,visit,,session_8332_2
34119,8332,2025-06-08 14:08:49,view_product,375.0,session_8332_2
34120,8332,2025-06-08 14:10:00,add_to_cart,375.0,session_8332_2
34121,8333,2025-04-02 23:20:00,visit,,session_8333_1
34122,8333,2025-04-02 23:20:50,view_product,305.0,session_8333_1
34123,8334,2025-02-24 04:55:00,visit,,session_8334_1
34124,8334,2025-02-24 04:56:36,view_product,426.0,session_8334_1
34125,8334,2025-02-24 04:58:39,add_to_cart,426.0,session_8334_1
34126,8334,2025-02-24 05:03:15,checkout,426.0,session_8334_1
34127,8334,2025-02-24 05:08:10,purchase,426.0,session_8334_1
34128,8334,2025-03-05 13:58:00,visit,,session_8334_2
34129,8334,2025-03-05 13:58:19,view_product,465.0,session_8334_2
34130,8335,2025-06-18 07:20:00,visit,,session_8335_1
34131,8336,2025-06-18 19:53:00,visit,,session_8336_1
34132,8337,2025-04-30 10:28:00,visit,,session_8337_1
34133,8337,2025-05-20 00:37:00,visit,,session_8337_2
34134,8337,2025-05-20 00:38:07,view_product,298.0,session_8337_2
34135,8337,2025-06-10 10:44:00,visit,,session_8337_3
34136,8337,2025-06-10 10:45:46,view_product,263.0,session_8337_3
34137,8338,2025-06-27 00:35:00,visit,,session_8338_1
34138,8338,2025-06-27 00:36:19,view_product,392.0,session_8338_1
34139,8338,2025-06-27 00:38:20,add_to_cart,392.0,session_8338_1
34140,8338,2025-06-27 00:41:42,checkout,392.0,session_8338_1
34141,8338,2025-06-27 00:42:48,purchase,392.0,session_8338_1
34142,8339,2025-06-18 14:16:00,visit,,session_8339_1
34143,8339,2025-06-18 14:18:30,view_product,93.0,session_8339_1
34144,8339,2025-06-24 00:24:00,visit,,session_8339_2
34145,8340,2025-04-25 19:43:00,visit,,session_8340_1
34146,8340,2025-04-25 19:43:51,view_product,62.0,session_8340_1
34147,8340,2025-04-25 19:48:44,add_to_cart,62.0,session_8340_1
34148,8340,2025-04-25 19:53:01,checkout,62.0,session_8340_1
34149,8340,2025-05-07 23:40:00,visit,,session_8340_2
34150,8340,2025-05-07 23:41:04,view_product,338.0,session_8340_2
34151,8340,2025-05-07 23:43:55,add_to_cart,338.0,session_8340_2
34152,8340,2025-05-07 23:48:50,checkout,338.0,session_8340_2
34153,8340,2025-05-07 23:56:03,purchase,338.0,session_8340_2
34154,8340,2025-05-20 15:00:00,visit,,session_8340_3
34155,8340,2025-05-20 15:00:58,view_product,471.0,session_8340_3
34156,8340,2025-05-20 15:02:02,add_to_cart,471.0,session_8340_3
34157,8340,2025-05-20 15:06:40,checkout,471.0,session_8340_3
34158,8340,2025-05-20 15:08:17,purchase,471.0,session_8340_3
34159,8341,2025-02-02 11:56:00,visit,,session_8341_1
34160,8341,2025-02-02 11:57:55,view_product,214.0,session_8341_1
34161,8341,2025-02-02 12:02:25,add_to_cart,214.0,session_8341_1
34162,8341,2025-02-02 12:03:22,checkout,214.0,session_8341_1
34163,8341,2025-02-02 12:10:31,purchase,214.0,session_8341_1
34164,8341,2025-02-21 02:11:00,visit,,session_8341_2
34165,8341,2025-02-21 02:11:54,view_product,198.0,session_8341_2
34166,8341,2025-02-21 02:14:39,add_to_cart,198.0,session_8341_2
