user_id,registration_date,country,device,traffic_source
4881,2025-01-04,Russia,mobile,paid_search
4882,2025-04-25,Russia,mobile,social
4883,2025-01-14,Russia,mobile,organic
4884,2025-01-03,Russia,mobile,organic
4885,2025-02-20,Russia,desktop,paid_search
4886,2025-02-11,Belarus,desktop,paid_search
4887,2025-01-08,Russia,desktop,social
4888,2025-06-29,Russia,mobile,paid_search
4889,2025-01-12,Belarus,mobile,social
4890,2025-06-03,Kazakhstan,mobile,social
4891,2025-03-19,Russia,tablet,referral
4892,2025-04-09,Russia,mobile,organic
4893,2025-02-25,Russia,mobile,paid_search
4894,2025-05-03,Belarus,mobile,social
4895,2025-05-19,Russia,mobile,social
4896,2025-04-08,Russia,desktop,organic
4897,2025-05-29,Georgia,mobile,referral
4898,2025-03-22,Russia,mobile,direct
4899,2025-03-24,Russia,mobile,organic
4900,2025-05-17,Russia,mobile,email
4901,2025-03-20,Russia,mobile,organic
4902,2025-01-17,Russia,desktop,email
4903,2025-05-05,Russia,mobile,organic
4904,2025-04-15,Russia,desktop,paid_search
4905,2025-04-15,Kazakhstan,mobile,organic
4906,2025-04-30,Russia,desktop,organic
4907,2025-01-30,Belarus,desktop,organic
4908,2025-02-23,Georgia,mobile,paid_search
4909,2025-01-17,Kazakhstan,desktop,direct
4910,2025-03-02,Russia,mobile,organic
4911,2025-01-16,Russia,mobile,email
4912,2025-04-10,Russia,tablet,referral
4913,2025-06-28,Russia,mobile,paid_search
4914,2025-02-09,Russia,mobile,organic
4915,2025-06-06,Russia,desktop,social
4916,2025-01-31,Armenia,desktop,email
4917,2025-04-15,Russia,mobile,social
4918,2025-03-05,Russia,tablet,paid_search
4919,2025-03-17,Georgia,mobile,direct
4920,2025-04-24,Russia,desktop,organic
4921,2025-05-04,Russia,mobile,direct
4922,2025-05-29,Russia,tablet,organic
4923,2025-06-12,Kazakhstan,mobile,direct
4924,2025-05-07,Russia,mobile,email
4925,2025-05-13,Russia,mobile,organic
4926,2025-05-05,Russia,mobile,social
4927,2025-01-13,Russia,desktop,direct
4928,2025-03-02,Russia,desktop,organic
4929,2025-05-16,Russia,desktop,organic
4930,2025-03-26,Russia,mobile,paid_search
4931,2025-05-22,Russia,desktop,direct
4932,2025-06-14,Kazakhstan,tablet,referral
4933,2025-02-16,Russia,mobile,direct
4934,2025-01-12,Russia,mobile,paid_search
4935,2025-02-17,Russia,mobile,social
4936,2025-01-17,Belarus,desktop,organic
4937,2025-06-29,Russia,desktop,referral
4938,2025-03-26,Russia,mobile,direct
4939,2025-01-23,Russia,mobile,social
4940,2025-03-30,Armenia,mobile,paid_search
4941,2025-04-29,Russia,desktop,organic
4942,2025-04-29,Russia,tablet,organic
4943,2025-01-11,Kazakhstan,mobile,organic
4944,2025-03-02,Russia,mobile,paid_search
4945,2025-05-10,Kazakhstan,mobile,organic
4946,2025-05-25,Russia,mobile,organic
4947,2025-05-08,Russia,desktop,organic
4948,2025-05-24,Russia,mobile,paid_search
4949,2025-02-04,Russia,desktop,social
4950,2025-01-24,Kazakhstan,mobile,organic
4951,2025-01-03,Kazakhstan,tablet,social
4952,2025-05-18,Russia,mobile,paid_search
4953,2025-01-27,Russia,mobile,organic
4954,2025-05-17,Armenia,desktop,direct
4955,2025-01-03,Russia,mobile,paid_search
4956,2025-02-01,Kazakhstan,desktop,social
4957,2025-04-07,Kazakhstan,mobile,paid_search
4958,2025-03-09,Russia,mobile,direct
4959,2025-04-12,Russia,desktop,organic
4960,2025-04-11,Russia,desktop,organic
4961,2025-06-02,Russia,mobile,referral
4962,2025-06-09,Russia,mobile,paid_search
4963,2025-05-20,Armenia,mobile,direct
4964,2025-02-20,Russia,mobile,paid_search
4965,2025-02-02,Russia,desktop,organic
4966,2025-03-14,Russia,mobile,direct
4967,2025-01-25,Russia,desktop,social
4968,2025-05-26,Russia,mobile,paid_search
4969,2025-06-01,Belarus,mobile,social
4970,2025-06-19,Armenia,desktop,referral
4971,2025-02-22,Belarus,mobile,referral
4972,2025-05-23,Russia,mobile,social
4973,2025-06-22,Kazakhstan,tablet,direct
4974,2025-01-23,Russia,mobile,direct
4975,2025-05-30,Armenia,desktop,social
4976,2025-06-24,Russia,mobile,social
4977,2025-01-06,Russia,mobile,organic
4978,2025-03-07,Russia,desktop,organic
4979,2025-06-06,Belarus,mobile,referral
4980,2025-03-25,Russia,mobile,organic
4981,2025-02-22,Russia,tablet,email
4982,2025-04-12,Russia,mobile,direct
4983,2025-01-13,Russia,mobile,social
4984,2025-02-21,Georgia,mobile,social
4985,2025-05-19,Belarus,desktop,email
4986,2025-04-22,Belarus,desktop,direct
4987,2025-05-02,Kazakhstan,desktop,direct
4988,2025-01-15,Belarus,mobile,social
4989,2025-04-07,Russia,desktop,social
4990,2025-03-30,Russia,mobile,organic
4991,2025-04-10,Russia,mobile,direct
4992,2025-03-11,Armenia,mobile,direct
4993,2025-01-11,Belarus,tablet,direct
4994,2025-04-08,Russia,desktop,direct
4995,2025-06-16,Russia,desktop,direct
4996,2025-04-21,Russia,mobile,referral
4997,2025-02-02,Russia,desktop,organic
4998,2025-03-13,Russia,mobile,social
4999,2025-01-31,Russia,mobile,direct
5000,2025-02-19,Russia,mobile,organic
5001,2025-05-31,Russia,tablet,organic
5002,2025-01-20,Russia,mobile,email
5003,2025-06-23,Armenia,desktop,direct
5004,2025-04-22,Russia,desktop,social
5005,2025-05-11,Russia,desktop,organic
5006,2025-05-21,Russia,mobile,paid_search
5007,2025-01-23,Russia,tablet,referral
5008,2025-02-14,Russia,mobile,organic
5009,2025-05-24,Belarus,desktop,paid_search
5010,2025-04-09,Kazakhstan,mobile,organic
5011,2025-01-01,Russia,mobile,social
5012,2025-01-09,Russia,mobile,social
5013,2025-06-16,Armenia,mobile,social
5014,2025-06-17,Belarus,mobile,direct
5015,2025-01-03,Armenia,desktop,direct
5016,2025-02-17,Russia,mobile,referral
5017,2025-01-09,Russia,desktop,direct
5018,2025-04-02,Russia,mobile,social
5019,2025-03-12,Kazakhstan,desktop,organic
5020,2025-03-16,Armenia,desktop,direct
5021,2025-06-28,Russia,desktop,organic
5022,2025-01-30,Russia,mobile,social
5023,2025-02-04,Armenia,mobile,referral
5024,2025-06-16,Russia,tablet,paid_search
5025,2025-01-07,Russia,mobile,organic
5026,2025-04-18,Russia,desktop,direct
5027,2025-06-05,Russia,tablet,paid_search
5028,2025-06-27,Russia,desktop,organic
5029,2025-05-19,Russia,mobile,email
5030,2025-05-24,Russia,mobile,organic
5031,2025-05-08,Russia,mobile,social
5032,2025-03-23,Russia,mobile,organic
5033,2025-02-13,Kazakhstan,mobile,organic
5034,2025-03-04,Russia,mobile,paid_search
5035,2025-02-18,Russia,mobile,email
5036,2025-03-22,Russia,mobile,paid_search
5037,2025-06-27,Belarus,desktop,social
5038,2025-05-20,Russia,mobile,organic
5039,2025-03-04,Belarus,desktop,direct
5040,2025-02-22,Armenia,tablet,referral
5041,2025-06-10,Russia,tablet,organic
5042,2025-01-16,Kazakhstan,mobile,referral
5043,2025-04-21,Russia,mobile,referral
5044,2025-03-14,Russia,mobile,organic
5045,2025-01-24,Russia,tablet,paid_search
5046,2025-04-08,Armenia,mobile,referral
5047,2025-05-11,Russia,mobile,referral
5048,2025-06-25,Russia,mobile,referral
5049,2025-01-11,Armenia,desktop,organic
5050,2025-02-04,Russia,mobile,organic
5051,2025-02-13,Russia,desktop,referral
5052,2025-06-06,Russia,mobile,social
5053,2025-04-11,Georgia,mobile,organic
5054,2025-01-09,Russia,desktop,social
5055,2025-03-19,Russia,mobile,email
5056,2025-01-14,Russia,mobile,organic
5057,2025-06-20,Belarus,mobile,organic
5058,2025-04-01,Belarus,mobile,organic
5059,2025-06-18,Russia,mobile,email
5060,2025-02-24,Belarus,mobile,social
5061,2025-05-31,Armenia,tablet,email
5062,2025-06-14,Russia,mobile,referral
5063,2025-03-02,Russia,desktop,social
5064,2025-03-05,Belarus,desktop,social
5065,2025-01-17,Belarus,mobile,organic
5066,2025-04-18,Russia,tablet,organic
5067,2025-03-30,Russia,desktop,paid_search
5068,2025-01-02,Kazakhstan,desktop,organic
5069,2025-03-13,Russia,desktop,direct
5070,2025-02-08,Russia,desktop,direct
5071,2025-02-26,Russia,desktop,paid_search
5072,2025-04-20,Russia,mobile,direct
5073,2025-06-02,Georgia,mobile,direct
5074,2025-03-01,Russia,desktop,paid_search
5075,2025-05-24,Russia,tablet,paid_search
5076,2025-05-01,Kazakhstan,mobile,referral
5077,2025-02-17,Russia,mobile,direct
5078,2025-04-01,Russia,desktop,paid_search
5079,2025-03-13,Russia,mobile,organic
5080,2025-04-25,Belarus,mobile,social
5081,2025-04-06,Russia,mobile,referral
5082,2025-05-31,Russia,desktop,organic
5083,2025-05-31,Russia,tablet,referral
5084,2025-02-07,Russia,mobile,organic
5085,2025-05-23,Russia,desktop,referral
5086,2025-06-24,Russia,mobile,paid_search
5087,2025-04-17,Russia,mobile,social
5088,2025-05-28,Russia,mobile,direct
5089,2025-06-04,Russia,mobile,social
5090,2025-02-17,Russia,mobile,organic
5091,2025-01-30,Russia,desktop,organic
5092,2025-01-02,Russia,mobile,social
5093,2025-03-21,Kazakhstan,desktop,social
5094,2025-01-05,Georgia,mobile,email
5095,2025-02-15,Russia,mobile,organic
5096,2025-04-16,Armenia,mobile,email
5097,2025-03-09,Russia,desktop,social
5098,2025-05-04,Russia,mobile,social
5099,2025-06-13,Russia,desktop,referral
5100,2025-05-15,Russia,mobile,paid_search
5101,2025-06-20,Russia,desktop,paid_search
5102,2025-01-02,Russia,mobile,direct
5103,2025-03-07,Russia,mobile,social
5104,2025-01-01,Russia,desktop,referral
5105,2025-05-28,Russia,desktop,referral
5106,2025-05-08,Russia,mobile,paid_search
5107,2025-03-15,Russia,desktop,referral
5108,2025-06-14,Russia,desktop,organic
5109,2025-05-24,Belarus,mobile,social
5110,2025-05-22,Russia,desktop,direct
5111,2025-03-01,Russia,desktop,organic
5112,2025-01-21,Russia,desktop,direct
5113,2025-02-09,Russia,desktop,direct
5114,2025-04-13,Russia,desktop,direct
5115,2025-02-16,Russia,desktop,paid_search
5116,2025-03-23,Russia,mobile,email
5117,2025-04-06,Russia,desktop,organic
5118,2025-01-12,Kazakhstan,desktop,organic
5119,2025-01-28,Russia,mobile,paid_search
5120,2025-05-19,Russia,mobile,direct
5121,2025-02-24,Russia,mobile,organic
5122,2025-01-19,Georgia,desktop,email
5123,2025-01-09,Belarus,desktop,direct
5124,2025-06-28,Russia,tablet,social
5125,2025-02-14,Armenia,mobile,organic
5126,2025-06-24,Russia,mobile,email
5127,2025-06-14,Armenia,mobile,direct
5128,2025-04-11,Kazakhstan,tablet,organic
5129,2025-03-22,Georgia,mobile,referral
5130,2025-05-17,Russia,tablet,organic
5131,2025-06-23,Russia,mobile,social
5132,2025-03-14,Russia,mobile,direct
5133,2025-03-31,Armenia,mobile,email
5134,2025-05-26,Russia,mobile,social
5135,2025-01-17,Russia,tablet,referral
5136,2025-04-23,Russia,mobile,paid_search
5137,2025-01-19,Russia,desktop,direct
5138,2025-04-09,Russia,mobile,social
5139,2025-01-26,Russia,desktop,social
5140,2025-05-04,Russia,tablet,organic
5141,2025-06-09,Russia,mobile,organic
5142,2025-03-18,Russia,desktop,social
5143,2025-01-15,Russia,mobile,direct
5144,2025-04-25,Russia,mobile,paid_search
5145,2025-04-21,Russia,mobile,paid_search
5146,2025-01-13,Russia,desktop,paid_search
5147,2025-03-26,Armenia,desktop,paid_search
5148,2025-05-09,Belarus,mobile,organic
5149,2025-01-26,Russia,desktop,organic
5150,2025-02-15,Georgia,mobile,direct
5151,2025-02-26,Russia,desktop,organic
5152,2025-02-20,Georgia,desktop,organic
5153,2025-06-15,Russia,mobile,social
5154,2025-03-03,Georgia,mobile,social
5155,2025-06-29,Russia,mobile,email
5156,2025-06-05,Russia,mobile,organic
5157,2025-03-18,Russia,desktop,social
5158,2025-05-17,Belarus,mobile,organic
5159,2025-06-11,Russia,mobile,direct
5160,2025-05-23,Belarus,mobile,organic
5161,2025-03-05,Russia,desktop,social
5162,2025-03-03,Kazakhstan,mobile,paid_search
5163,2025-03-29,Russia,mobile,paid_search
5164,2025-02-22,Russia,mobile,email
5165,2025-02-15,Russia,mobile,paid_search
5166,2025-01-15,Russia,tablet,direct
5167,2025-02-09,Russia,desktop,social
5168,2025-01-27,Russia,mobile,referral
5169,2025-06-01,Armenia,tablet,direct
5170,2025-05-30,Russia,mobile,organic
5171,2025-04-24,Belarus,desktop,organic
5172,2025-01-22,Belarus,mobile,organic
5173,2025-01-31,Russia,mobile,referral
5174,2025-01-21,Russia,desktop,direct
5175,2025-02-01,Belarus,desktop,direct
5176,2025-03-29,Russia,mobile,paid_search
5177,2025-04-01,Russia,mobile,social
5178,2025-03-02,Russia,mobile,organic
5179,2025-03-20,Russia,desktop,social
5180,2025-01-24,Russia,mobile,referral
5181,2025-04-15,Russia,mobile,direct
5182,2025-03-11,Georgia,mobile,paid_search
5183,2025-05-30,Russia,mobile,referral
5184,2025-02-10,Russia,mobile,organic
5185,2025-03-29,Russia,mobile,email
5186,2025-03-01,Russia,mobile,organic
5187,2025-03-31,Georgia,mobile,direct
5188,2025-02-21,Russia,mobile,direct
5189,2025-06-15,Kazakhstan,mobile,organic
5190,2025-01-24,Russia,mobile,direct
5191,2025-01-18,Russia,mobile,organic
5192,2025-01-31,Russia,mobile,organic
5193,2025-06-06,Russia,mobile,organic
5194,2025-05-14,Kazakhstan,mobile,organic
5195,2025-03-01,Russia,mobile,social
5196,2025-06-10,Russia,mobile,direct
5197,2025-05-17,Armenia,mobile,paid_search
5198,2025-05-16,Kazakhstan,mobile,social
5199,2025-04-28,Russia,mobile,direct
5200,2025-01-08,Georgia,mobile,social
5201,2025-02-11,Russia,desktop,email
5202,2025-06-12,Russia,desktop,social
5203,2025-06-16,Kazakhstan,mobile,social
5204,2025-03-05,Russia,mobile,organic
5205,2025-01-29,Russia,mobile,email
5206,2025-01-18,Russia,desktop,email
5207,2025-05-19,Armenia,desktop,referral
5208,2025-02-18,Georgia,tablet,paid_search
5209,2025-03-11,Russia,mobile,social
5210,2025-03-18,Russia,desktop,direct
5211,2025-04-10,Georgia,desktop,direct
5212,2025-01-10,Russia,mobile,social
5213,2025-05-12,Russia,mobile,organic
5214,2025-02-28,Russia,desktop,email
5215,2025-02-20,Russia,mobile,direct
5216,2025-06-09,Russia,mobile,paid_search
5217,2025-02-03,Russia,mobile,social
5218,2025-01-07,Kazakhstan,desktop,organic
5219,2025-03-20,Belarus,mobile,referral
5220,2025-06-15,Russia,mobile,organic
5221,2025-03-29,Belarus,desktop,social
5222,2025-04-18,Kazakhstan,mobile,paid_search
5223,2025-05-26,Belarus,desktop,paid_search
5224,2025-04-17,Russia,mobile,organic
5225,2025-02-18,Russia,mobile,referral
5226,2025-01-19,Russia,mobile,paid_search
5227,2025-03-31,Russia,mobile,direct
5228,2025-01-20,Russia,mobile,social
5229,2025-06-06,Armenia,mobile,organic
5230,2025-06-04,Belarus,desktop,organic
5231,2025-01-28,Kazakhstan,mobile,direct
5232,2025-01-24,Belarus,mobile,organic
5233,2025-01-03,Armenia,mobile,social
5234,2025-01-12,Russia,tablet,direct
5235,2025-06-11,Russia,mobile,social
5236,2025-06-01,Russia,mobile,email
5237,2025-02-13,Kazakhstan,mobile,social
5238,2025-01-26,Russia,desktop,paid_search
5239,2025-02-08,Russia,desktop,direct
5240,2025-06-09,Georgia,desktop,organic
5241,2025-03-19,Russia,mobile,referral
5242,2025-03-14,Russia,desktop,direct
5243,2025-05-14,Russia,mobile,organic
5244,2025-05-03,Belarus,mobile,organic
5245,2025-05-06,Kazakhstan,desktop,direct
5246,2025-01-17,Russia,mobile,social
5247,2025-04-24,Kazakhstan,desktop,social
5248,2025-04-24,Russia,mobile,paid_search
5249,2025-02-20,Russia,desktop,email
5250,2025-06-28,Russia,desktop,organic
5251,2025-06-07,Russia,mobile,paid_search
5252,2025-01-15,Russia,mobile,organic
5253,2025-01-05,Georgia,mobile,organic
5254,2025-01-13,Russia,mobile,organic
5255,2025-02-08,Russia,desktop,email
5256,2025-06-25,Russia,mobile,email
5257,2025-05-06,Russia,desktop,email
5258,2025-03-28,Russia,mobile,paid_search
5259,2025-06-07,Russia,mobile,organic
5260,2025-01-26,Kazakhstan,mobile,email
5261,2025-01-18,Russia,tablet,direct
5262,2025-06-25,Armenia,mobile,social
5263,2025-06-14,Kazakhstan,mobile,social
5264,2025-06-11,Russia,mobile,social
5265,2025-06-07,Russia,mobile,direct
5266,2025-03-06,Belarus,desktop,organic
5267,2025-01-24,Kazakhstan,mobile,organic
5268,2025-01-09,Russia,desktop,email
5269,2025-03-31,Russia,mobile,paid_search
5270,2025-01-10,Russia,desktop,referral
5271,2025-02-02,Russia,mobile,organic
5272,2025-06-29,Belarus,mobile,email
5273,2025-04-22,Russia,tablet,email
5274,2025-03-26,Belarus,mobile,email
5275,2025-06-09,Russia,desktop,organic
5276,2025-05-21,Russia,mobile,organic
5277,2025-03-18,Russia,mobile,organic
5278,2025-04-07,Russia,tablet,organic
5279,2025-01-06,Russia,mobile,paid_search
5280,2025-03-16,Russia,mobile,paid_search
5281,2025-05-13,Armenia,mobile,organic
5282,2025-03-24,Georgia,desktop,direct
5283,2025-02-03,Russia,tablet,referral
5284,2025-03-10,Russia,mobile,organic
5285,2025-02-11,Russia,mobile,organic
5286,2025-06-26,Russia,mobile,email
5287,2025-02-06,Georgia,mobile,direct
5288,2025-02-23,Russia,mobile,organic
5289,2025-02-24,Russia,desktop,referral
5290,2025-03-28,Russia,mobile,direct
5291,2025-06-21,Belarus,desktop,social
5292,2025-01-29,Russia,desktop,organic
5293,2025-01-07,Russia,mobile,social
5294,2025-04-30,Armenia,mobile,paid_search
5295,2025-05-01,Armenia,desktop,paid_search
5296,2025-04-30,Armenia,mobile,organic
5297,2025-02-17,Russia,desktop,referral
5298,2025-05-06,Russia,mobile,organic
5299,2025-02-27,Russia,mobile,organic
5300,2025-04-07,Belarus,mobile,paid_search
5301,2025-03-22,Russia,mobile,direct
5302,2025-06-21,Kazakhstan,mobile,organic
5303,2025-04-17,Russia,tablet,direct
5304,2025-04-04,Russia,mobile,paid_search
5305,2025-01-12,Kazakhstan,mobile,organic
5306,2025-01-18,Russia,mobile,social
5307,2025-02-24,Belarus,desktop,paid_search
5308,2025-03-16,Russia,mobile,email
5309,2025-01-27,Georgia,desktop,paid_search
5310,2025-03-23,Russia,mobile,paid_search
5311,2025-02-08,Russia,mobile,organic
5312,2025-05-05,Russia,mobile,direct
5313,2025-06-21,Russia,mobile,organic
5314,2025-06-04,Russia,desktop,organic
5315,2025-04-13,Kazakhstan,mobile,social
5316,2025-02-18,Russia,mobile,social
5317,2025-05-03,Russia,mobile,paid_search
5318,2025-06-05,Russia,mobile,organic
5319,2025-04-16,Russia,mobile,email
5320,2025-06-04,Belarus,mobile,paid_search
5321,2025-01-04,Belarus,tablet,paid_search
5322,2025-03-16,Russia,mobile,paid_search
5323,2025-06-01,Belarus,mobile,social
5324,2025-05-19,Russia,desktop,email
5325,2025-03-11,Russia,mobile,referral
5326,2025-04-04,Russia,mobile,paid_search
5327,2025-04-16,Russia,mobile,direct
5328,2025-06-01,Kazakhstan,mobile,social
5329,2025-04-05,Russia,mobile,organic
5330,2025-03-08,Russia,desktop,social
5331,2025-06-27,Russia,tablet,organic
5332,2025-04-20,Kazakhstan,desktop,direct
5333,2025-04-08,Russia,mobile,organic
5334,2025-03-04,Russia,tablet,organic
5335,2025-03-17,Kazakhstan,mobile,social
5336,2025-02-22,Russia,desktop,organic
5337,2025-02-04,Belarus,desktop,referral
5338,2025-01-06,Russia,desktop,referral
5339,2025-03-03,Russia,desktop,organic
5340,2025-04-26,Russia,desktop,direct
5341,2025-02-12,Russia,mobile,organic
5342,2025-01-06,Russia,mobile,organic
5343,2025-06-23,Russia,mobile,organic
5344,2025-06-07,Russia,mobile,organic
5345,2025-06-01,Russia,mobile,organic
5346,2025-02-24,Kazakhstan,tablet,email
5347,2025-01-12,Russia,mobile,referral
5348,2025-06-07,Georgia,mobile,organic
5349,2025-04-02,Kazakhstan,tablet,organic
5350,2025-04-13,Russia,tablet,email
5351,2025-03-11,Russia,mobile,social
5352,2025-05-29,Belarus,mobile,organic
5353,2025-04-24,Russia,mobile,organic
5354,2025-02-15,Russia,mobile,direct
5355,2025-01-31,Russia,mobile,referral
5356,2025-01-20,Armenia,tablet,direct
5357,2025-02-18,Russia,desktop,direct
5358,2025-05-08,Russia,mobile,direct
5359,2025-02-16,Kazakhstan,mobile,organic
5360,2025-02-21,Russia,tablet,referral
5361,2025-04-14,Kazakhstan,mobile,social
5362,2025-06-08,Georgia,tablet,social
5363,2025-06-03,Belarus,desktop,referral
5364,2025-06-28,Armenia,desktop,paid_search
5365,2025-05-24,Russia,desktop,paid_search
5366,2025-01-11,Armenia,mobile,social
5367,2025-05-29,Armenia,mobile,paid_search
5368,2025-02-12,Russia,mobile,organic
5369,2025-04-22,Russia,desktop,organic
5370,2025-06-14,Russia,mobile,paid_search
5371,2025-06-04,Russia,desktop,direct
5372,2025-03-17,Russia,mobile,social
5373,2025-03-10,Russia,desktop,organic
5374,2025-06-12,Russia,desktop,email
5375,2025-06-14,Russia,desktop,social
5376,2025-02-03,Russia,tablet,organic
5377,2025-02-04,Kazakhstan,mobile,referral
5378,2025-02-15,Russia,desktop,email
5379,2025-04-26,Russia,mobile,paid_search
5380,2025-03-03,Kazakhstan,mobile,direct
5381,2025-06-06,Kazakhstan,mobile,paid_search
5382,2025-05-24,Russia,desktop,social
5383,2025-05-16,Russia,mobile,direct
5384,2025-03-11,Russia,mobile,paid_search
5385,2025-06-27,Russia,mobile,referral
5386,2025-04-25,Russia,desktop,email
5387,2025-01-06,Russia,mobile,social
5388,2025-05-17,Armenia,tablet,email
5389,2025-05-17,Russia,desktop,paid_search
5390,2025-03-10,Russia,mobile,social
5391,2025-04-21,Russia,mobile,paid_search
5392,2025-04-20,Russia,mobile,social
5393,2025-01-28,Russia,mobile,referral
5394,2025-04-20,Russia,desktop,direct
5395,2025-02-06,Russia,mobile,organic
5396,2025-06-12,Russia,mobile,direct
5397,2025-06-07,Russia,mobile,social
5398,2025-06-21,Russia,desktop,direct
5399,2025-04-06,Russia,mobile,paid_search
5400,2025-04-16,Georgia,desktop,paid_search
5401,2025-03-02,Russia,mobile,social
5402,2025-02-04,Russia,mobile,organic
5403,2025-04-06,Belarus,mobile,direct
5404,2025-01-08,Kazakhstan,mobile,direct
5405,2025-01-18,Russia,desktop,referral
5406,2025-01-11,Belarus,desktop,organic
5407,2025-02-15,Russia,desktop,direct
5408,2025-04-27,Russia,tablet,organic
5409,2025-02-12,Russia,mobile,organic
5410,2025-01-04,Russia,desktop,organic
5411,2025-04-13,Russia,tablet,organic
5412,2025-04-03,Russia,mobile,organic
5413,2025-01-01,Russia,mobile,organic
5414,2025-03-06,Russia,mobile,organic
5415,2025-06-28,Russia,mobile,organic
5416,2025-04-30,Kazakhstan,mobile,referral
5417,2025-02-09,Kazakhstan,desktop,organic
5418,2025-06-06,Russia,mobile,direct
5419,2025-01-26,Russia,mobile,referral
5420,2025-03-08,Kazakhstan,desktop,paid_search
5421,2025-05-20,Russia,mobile,organic
5422,2025-02-04,Russia,mobile,referral
5423,2025-06-28,Kazakhstan,desktop,social
5424,2025-06-05,Armenia,desktop,referral
5425,2025-06-13,Russia,desktop,social
5426,2025-06-18,Belarus,mobile,referral
5427,2025-03-04,Russia,desktop,paid_search
5428,2025-01-12,Armenia,mobile,paid_search
5429,2025-01-05,Armenia,mobile,paid_search
5430,2025-01-29,Russia,mobile,email
5431,2025-04-24,Russia,desktop,email
5432,2025-05-17,Russia,mobile,email
5433,2025-06-28,Russia,mobile,email
5434,2025-01-28,Russia,desktop,paid_search
5435,2025-05-31,Russia,mobile,email
5436,2025-01-22,Russia,desktop,social
5437,2025-06-14,Kazakhstan,desktop,organic
5438,2025-04-13,Russia,mobile,email
5439,2025-06-17,Russia,mobile,organic
5440,2025-03-12,Russia,mobile,paid_search
5441,2025-01-15,Russia,mobile,email
5442,2025-03-14,Russia,mobile,social
5443,2025-05-17,Russia,mobile,organic
5444,2025-05-09,Russia,mobile,direct
5445,2025-03-18,Kazakhstan,desktop,social
5446,2025-04-24,Russia,mobile,organic
5447,2025-01-20,Kazakhstan,mobile,organic
5448,2025-03-07,Kazakhstan,mobile,paid_search
5449,2025-02-28,Russia,desktop,paid_search
5450,2025-03-04,Armenia,mobile,direct
5451,2025-01-27,Russia,mobile,organic
5452,2025-01-31,Kazakhstan,desktop,organic
5453,2025-05-23,Russia,desktop,paid_search
5454,2025-03-26,Kazakhstan,desktop,direct
5455,2025-06-03,Belarus,mobile,paid_search
5456,2025-05-05,Kazakhstan,mobile,paid_search
5457,2025-04-05,Russia,desktop,organic
5458,2025-05-07,Russia,desktop,email
5459,2025-03-03,Russia,mobile,organic
5460,2025-02-03,Russia,tablet,direct
5461,2025-05-18,Russia,desktop,email
5462,2025-04-20,Russia,mobile,direct
5463,2025-05-15,Russia,mobile,organic
5464,2025-06-22,Russia,desktop,organic
5465,2025-04-30,Russia,tablet,social
5466,2025-06-02,Georgia,mobile,social
5467,2025-03-11,Russia,mobile,direct
5468,2025-02-13,Georgia,mobile,paid_search
5469,2025-05-10,Russia,mobile,email
5470,2025-04-25,Georgia,mobile,direct
5471,2025-06-08,Russia,mobile,referral
5472,2025-02-04,Russia,desktop,organic
5473,2025-03-15,Belarus,mobile,referral
5474,2025-03-01,Russia,mobile,organic
5475,2025-05-23,Belarus,mobile,email
5476,2025-05-14,Armenia,mobile,social
5477,2025-02-27,Russia,desktop,paid_search
5478,2025-01-25,Russia,mobile,social
5479,2025-02-04,Russia,desktop,organic
5480,2025-05-22,Russia,tablet,social
5481,2025-01-01,Russia,mobile,social
5482,2025-05-17,Russia,mobile,social
5483,2025-04-22,Kazakhstan,mobile,direct
5484,2025-03-18,Russia,desktop,referral
5485,2025-06-15,Russia,desktop,paid_search
5486,2025-05-30,Russia,mobile,email
5487,2025-04-21,Russia,mobile,organic
5488,2025-01-07,Armenia,mobile,referral
5489,2025-02-05,Russia,desktop,paid_search
5490,2025-04-27,Kazakhstan,desktop,email
5491,2025-03-03,Georgia,desktop,social
5492,2025-06-28,Belarus,mobile,paid_search
5493,2025-06-07,Kazakhstan,desktop,organic
5494,2025-04-29,Russia,desktop,email
5495,2025-02-12,Russia,mobile,direct
5496,2025-05-05,Russia,mobile,organic
5497,2025-04-20,Russia,mobile,email
5498,2025-01-21,Russia,mobile,direct
5499,2025-04-07,Russia,mobile,organic
5500,2025-01-28,Russia,mobile,social
5501,2025-03-06,Russia,desktop,direct
5502,2025-05-25,Russia,desktop,social
5503,2025-01-16,Russia,desktop,organic
5504,2025-02-16,Belarus,desktop,organic
5505,2025-03-09,Belarus,desktop,direct
5506,2025-03-04,Kazakhstan,mobile,email
5507,2025-02-02,Russia,mobile,organic
5508,2025-05-04,Armenia,desktop,paid_search
5509,2025-06-21,Russia,mobile,referral
5510,2025-01-18,Georgia,mobile,paid_search
5511,2025-06-09,Belarus,mobile,social
5512,2025-05-18,Russia,mobile,social
5513,2025-05-11,Russia,desktop,social
5514,2025-05-05,Russia,desktop,direct
5515,2025-05-22,Belarus,desktop,organic
5516,2025-06-22,Russia,mobile,paid_search
5517,2025-03-07,Russia,desktop,direct
5518,2025-03-28,Kazakhstan,desktop,social
5519,2025-01-03,Russia,mobile,social
5520,2025-02-21,Russia,desktop,email
5521,2025-02-10,Russia,tablet,paid_search
5522,2025-02-18,Russia,mobile,paid_search
5523,2025-05-15,Russia,mobile,organic
5524,2025-01-14,Russia,mobile,organic
5525,2025-03-10,Kazakhstan,mobile,email
